,state,city,race,religion,sexual orientation,disability,gender,gender identity,population,percent per pop
1534,Ohio,Monroe,0.0,0.0,0.0,2.0,0.0,0.0,16168.0,0.012370113805047007
1535,Ohio,Montgomery,1.0,0.0,0.0,0.0,0.0,0.0,10807.0,0.009253261774775609
1536,Ohio,Montville Township,1.0,0.0,0.0,0.0,0.0,0.0,11831.0,0.008452370890034654
1537,Ohio,Mount Healthy,0.0,0.0,1.0,0.0,0.0,0.0,6058.0,0.016507098052162432
1538,Ohio,Mount Orab,0.0,0.0,1.0,0.0,0.0,0.0,3485.0,0.028694404591104734
1539,Ohio,Napoleon,0.0,0.0,1.0,0.0,0.0,0.0,8236.0,0.012141816415735793
1540,Ohio,New Albany,1.0,0.0,0.0,0.0,0.0,0.0,10997.0,0.009093389106119851
1541,Ohio,Newton Falls,3.0,1.0,0.0,0.0,0.0,0.0,4516.0,0.08857395925597875
1542,Ohio,North Canton,1.0,0.0,1.0,0.0,0.0,0.0,17265.0,0.011584129742253113
1543,Ohio,North College Hill,1.0,0.0,0.0,0.0,0.0,0.0,9299.0,0.010753844499408539
1544,Ohio,Norton,1.0,0.0,0.0,0.0,0.0,0.0,11999.0,0.008334027835652971
1545,Ohio,Norwood,1.0,0.0,0.0,0.0,0.0,0.0,19976.0,0.005006007208650381
1546,Ohio,Oak Harbor,2.0,0.0,0.0,0.0,0.0,0.0,2716.0,0.07363770250368189
1547,Ohio,Ontario,0.0,0.0,0.0,1.0,0.0,0.0,6056.0,0.016512549537648614
1548,Ohio,Pickerington,1.0,0.0,0.0,0.0,0.0,0.0,20631.0,0.004847074790364015
1549,Ohio,Poland Township,1.0,0.0,0.0,0.0,0.0,0.0,11888.0,0.008411843876177659
1550,Ohio,Portsmouth,0.0,1.0,2.0,0.0,0.0,0.0,20473.0,0.014653446002051483
1551,Ohio,Reading,1.0,0.0,0.0,0.0,0.0,0.0,10991.0,0.00909835319807115
1552,Ohio,Reynoldsburg,1.0,0.0,0.0,0.0,0.0,0.0,28025.0,0.003568242640499554
1553,Ohio,Riverside,1.0,0.0,0.0,0.0,0.0,0.0,25083.0,0.003986763943706893
1554,Ohio,Ross Township,1.0,0.0,0.0,0.0,0.0,0.0,8879.0,0.011262529564140106
1555,Ohio,Shelby,1.0,0.0,0.0,0.0,0.0,0.0,8984.0,0.011130899376669634
1556,Ohio,Sidney,0.0,1.0,0.0,0.0,0.0,0.0,20537.0,0.004869260359351414
1557,Ohio,Solon,1.0,0.0,0.0,0.0,0.0,0.0,22948.0,0.004357678229039567
1558,Ohio,"Springfield Township, Summit County",1.0,0.0,0.0,0.0,0.0,0.0,14572.0,0.006862475981334065
1559,Ohio,Sylvania Township,1.0,0.0,0.0,0.0,0.0,0.0,29574.0,0.003381348481774532
1560,Ohio,Tipp City,0.0,1.0,0.0,0.0,0.0,0.0,9995.0,0.010005002501250627
1561,Ohio,Toledo,5.0,0.0,2.0,0.0,0.0,0.0,275023.0,0.0025452416706966325
1562,Ohio,Trotwood,3.0,0.0,0.0,0.0,0.0,0.0,24380.0,0.012305168170631667
1563,Ohio,Upper Arlington,2.0,0.0,0.0,0.0,0.0,0.0,35572.0,0.005622399640166423
1564,Ohio,Urbana,2.0,1.0,0.0,1.0,0.0,0.0,11337.0,0.035282702655023375
1565,Ohio,Van Wert,2.0,1.0,0.0,0.0,0.0,0.0,10631.0,0.028219358479917224
1566,Ohio,Village of Leesburg,1.0,0.0,0.0,0.0,0.0,0.0,1301.0,0.07686395080707148
1567,Ohio,Wapakoneta,0.0,0.0,0.0,1.0,0.0,0.0,9771.0,0.010234367004400778
1568,Ohio,Washington Court House,1.0,0.0,0.0,0.0,0.0,0.0,14210.0,0.007037297677691766
1569,Ohio,Wauseon,0.0,1.0,0.0,0.0,0.0,0.0,7345.0,0.013614703880190607
1570,Ohio,Weathersfield,4.0,0.0,0.0,0.0,0.0,0.0,7988.0,0.050075112669003496
1571,Ohio,Wilmington,3.0,0.0,0.0,0.0,0.0,0.0,12386.0,0.024220894558372355
1572,Ohio,Wooster,0.0,0.0,1.0,2.0,0.0,0.0,26688.0,0.011241007194244606
1573,Ohio,Youngstown,1.0,0.0,1.0,0.0,0.0,0.0,64271.0,0.003111823372905354
1574,Ohio,Zanesville,2.0,0.0,3.0,2.0,0.0,0.0,25371.0,0.027590556146781756
1576,Ohio,Bowling Green State University,2.0,1.0,1.0,0.0,0.0,0.0,20395.0,0.019612650159352783
1577,Ohio,Notre Dame College,1.0,0.0,0.0,0.0,0.0,0.0,2296.0,0.04355400696864112
1578,Ohio,"Ohio State University, Columbus",2.0,3.0,0.0,0.0,1.0,0.0,64723.0,0.009270274863649708
1612,Oklahoma,Cushing,0.0,1.0,0.0,0.0,0.0,0.0,7687.0,0.013008976193573565
1613,Oklahoma,Enid,2.0,0.0,0.0,0.0,0.0,0.0,50214.0,0.003982952961325527
1614,Oklahoma,Jay,1.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.03949447077409163
1615,Oklahoma,Maud,0.0,0.0,1.0,0.0,0.0,0.0,706.0,0.141643059490085
1616,Oklahoma,Muskogee,1.0,0.0,1.0,0.0,0.0,0.0,37659.0,0.005310815475716296
1617,Oklahoma,Norman,1.0,0.0,0.0,0.0,0.0,0.0,124577.0,0.0008027163922714465
1618,Oklahoma,North Enid,0.0,0.0,1.0,0.0,0.0,0.0,928.0,0.10775862068965517
1619,Oklahoma,Oklahoma City,1.0,0.0,0.0,0.0,0.0,0.0,526630.0,0.00018988663767730666
1620,Oklahoma,Owasso,1.0,0.0,0.0,0.0,0.0,0.0,34036.0,0.0029380655776236925
1621,Oklahoma,Tulsa,1.0,0.0,0.0,0.0,0.0,0.0,397021.0,0.00025187584535830596
1622,Oklahoma,Woodward,1.0,0.0,0.0,0.0,0.0,0.0,12323.0,0.008114907084313883
1633,Oregon,Albany,1.0,0.0,0.0,0.0,0.0,0.0,46472.0,0.002151833362024445
1634,Oregon,Ashland,0.0,0.0,1.0,0.0,0.0,0.0,21269.0,0.004701678499224223
1635,Oregon,Astoria,2.0,0.0,0.0,0.0,0.0,0.0,9918.0,0.02016535591853196
1636,Oregon,Baker City,2.0,0.0,0.0,0.0,0.0,0.0,9779.0,0.020451988955925964
1637,Oregon,Bend,1.0,0.0,0.0,0.0,0.0,0.0,97403.0,0.001026662423128651
1638,Oregon,Corvallis,1.0,0.0,0.0,0.0,0.0,0.0,58491.0,0.0017096647347455164
1639,Oregon,Eugene,18.0,7.0,9.0,1.0,0.0,4.0,170771.0,0.02283760123205931
1640,Oregon,Grants Pass,1.0,0.0,0.0,0.0,0.0,0.0,37814.0,0.0026445231924683977
1641,Oregon,Hermiston,1.0,0.0,0.0,0.0,0.0,0.0,17517.0,0.005708740081064109
1642,Oregon,Hillsboro,3.0,1.0,1.0,0.0,0.0,0.0,109121.0,0.004582069445844521
1643,Oregon,Klamath Falls,2.0,0.0,0.0,1.0,0.0,0.0,22242.0,0.01348799568384138
1644,Oregon,McMinnville,1.0,0.0,0.0,0.0,0.0,0.0,34669.0,0.002884421240878018
1645,Oregon,Medford,0.0,1.0,0.0,0.0,0.0,0.0,82800.0,0.0012077294685990338
1646,Oregon,Milwaukie,2.0,0.0,0.0,0.0,0.0,1.0,20873.0,0.014372634503904564
1647,Oregon,Newberg-Dundee,1.0,0.0,0.0,0.0,0.0,0.0,27122.0,0.0036870437283386182
1648,Oregon,North Bend,1.0,0.0,0.0,0.0,0.0,0.0,9705.0,0.010303967027305513
1649,Oregon,Oregon City,3.0,1.0,0.0,0.0,0.0,0.0,36918.0,0.010834823121512542
1650,Oregon,Portland,8.0,0.0,4.0,0.0,0.0,3.0,654636.0,0.0022913496966253002
1651,Oregon,Reedsport,1.0,0.0,0.0,0.0,0.0,0.0,4117.0,0.024289531212047608
1652,Oregon,Salem,3.0,0.0,2.0,0.0,0.0,0.0,144501.0,0.0034601836665490203
1653,Oregon,Springfield,2.0,0.0,0.0,0.0,0.0,0.0,62786.0,0.003185423502054598
1654,Oregon,Tigard,1.0,1.0,1.0,0.0,0.0,0.0,53880.0,0.005567928730512249
1655,Oregon,West Linn,1.0,2.0,0.0,0.0,0.0,0.0,26934.0,0.011138338159946536
1656,Oregon,Woodburn,0.0,1.0,0.0,0.0,0.0,0.0,26031.0,0.003841573508509085
1658,Oregon,Portland State University,1.0,1.0,0.0,0.0,0.0,0.0,36762.0,0.005440400413470431
1671,Pennsylvania,Bethlehem,1.0,0.0,0.0,0.0,0.0,0.0,55878.0,0.0017896130856508822
1672,Pennsylvania,Horsham Township,0.0,1.0,0.0,0.0,0.0,0.0,26615.0,0.0037572797294758596
1673,Pennsylvania,Northern York County Regional,1.0,0.0,0.0,0.0,0.0,0.0,69814.0,0.0014323774601082877
1674,Pennsylvania,Old Lycoming Township,0.0,0.0,1.0,0.0,0.0,0.0,4927.0,0.02029632636492795
1675,Pennsylvania,Philadelphia,24.0,14.0,3.0,0.0,0.0,0.0,1586916.0,0.0025836276148201924
1676,Pennsylvania,Pittsburgh,7.0,2.0,0.0,0.0,0.0,0.0,302544.0,0.002974773917182294
1677,Pennsylvania,State College,1.0,0.0,0.0,0.0,0.0,0.0,58781.0,0.0017012299892822512
1678,Pennsylvania,"Washington Township, Franklin County",2.0,1.0,0.0,0.0,0.0,0.0,14671.0,0.02044850385113489
1679,Pennsylvania,Watsontown,1.0,0.0,0.0,0.0,0.0,0.0,2275.0,0.04395604395604395
1681,Pennsylvania,California University,0.0,0.0,1.0,0.0,0.0,0.0,9869.0,0.01013273887931908
1682,Pennsylvania,Lehigh University,1.0,0.0,0.0,0.0,0.0,0.0,7586.0,0.01318217769575534
1683,Pennsylvania,"Pennsylvania State University, University Park",2.0,1.0,0.0,0.0,0.0,0.0,50920.0,0.00589159465828751
1684,Pennsylvania,"University of Pittsburgh, Pittsburgh",1.0,0.0,0.0,0.0,0.0,0.0,31947.0,0.003130184367859267
1690,Rhode Island,Coventry,1.0,0.0,0.0,0.0,0.0,0.0,34814.0,0.002872407652093985
1691,Rhode Island,Cumberland,1.0,0.0,0.0,0.0,0.0,0.0,35018.0,0.002855674224684448
1692,Rhode Island,Johnston,0.0,0.0,1.0,0.0,0.0,0.0,29317.0,0.003410990210458096
1693,Rhode Island,Newport,0.0,0.0,1.0,0.0,0.0,0.0,24863.0,0.0040220407834935445
1694,Rhode Island,North Kingstown,0.0,1.0,0.0,0.0,0.0,0.0,26101.0,0.003831270832535152
1695,Rhode Island,Pawtucket,1.0,0.0,0.0,0.0,0.0,0.0,71892.0,0.001390975351916764
1696,Rhode Island,Providence,2.0,2.0,1.0,0.0,0.0,0.0,180169.0,0.002775172199434975
1697,Rhode Island,South Kingstown,0.0,0.0,1.0,0.0,0.0,0.0,30816.0,0.003245067497403946
1702,South Carolina,Beaufort,1.0,0.0,0.0,0.0,0.0,0.0,13920.0,0.007183908045977011
1703,South Carolina,Blacksburg,0.0,0.0,1.0,0.0,0.0,0.0,1899.0,0.0526592943654555
1704,South Carolina,Bluffton,0.0,1.0,0.0,0.0,0.0,0.0,22578.0,0.004429090264859598
1705,South Carolina,Calhoun Falls,5.0,0.0,0.0,1.0,0.0,0.0,1925.0,0.3116883116883117
1706,South Carolina,Cayce,1.0,0.0,0.0,0.0,0.0,0.0,13481.0,0.007417847340701729
1707,South Carolina,Chapin,1.0,0.0,0.0,0.0,0.0,0.0,1629.0,0.06138735420503376
1708,South Carolina,Conway,0.0,1.0,1.0,0.0,0.0,0.0,24784.0,0.008069722401549385
1709,South Carolina,Duncan,0.0,0.0,1.0,0.0,0.0,0.0,3480.0,0.028735632183908046
1710,South Carolina,Easley,1.0,0.0,0.0,0.0,0.0,0.0,21144.0,0.004729474082482028
1711,South Carolina,Elloree,4.0,0.0,0.0,0.0,0.0,0.0,652.0,0.6134969325153374
1712,South Carolina,Estill,0.0,0.0,1.0,0.0,0.0,0.0,1807.0,0.05534034311012728
1713,South Carolina,Forest Acres,1.0,0.0,0.0,0.0,0.0,0.0,10375.0,0.009638554216867469
1714,South Carolina,Georgetown,1.0,1.0,0.0,0.0,0.0,0.0,8819.0,0.022678308198208413
1715,South Carolina,Greenville,1.0,0.0,0.0,0.0,0.0,0.0,69608.0,0.0014366164808642685
1716,South Carolina,Greer,2.0,0.0,0.0,0.0,0.0,0.0,23691.0,0.00844202439745051
1717,South Carolina,Hartsville,1.0,1.0,0.0,0.0,0.0,0.0,7608.0,0.026288117770767613
1718,South Carolina,Holly Hill,1.0,0.0,0.0,0.0,0.0,0.0,1190.0,0.08403361344537816
1719,South Carolina,Inman,1.0,0.0,0.0,0.0,0.0,0.0,2341.0,0.042716787697565144
1720,South Carolina,Lane,0.0,0.0,0.0,1.0,0.0,0.0,456.0,0.21929824561403508
1721,South Carolina,Manning,1.0,0.0,0.0,0.0,0.0,0.0,3958.0,0.025265285497726126
1722,South Carolina,Myrtle Beach,1.0,0.0,0.0,0.0,0.0,0.0,33687.0,0.0029685041707483597
1723,South Carolina,North Charleston,2.0,0.0,0.0,0.0,0.0,0.0,90159.0,0.0022183032198671237
1724,South Carolina,Pickens,1.0,0.0,0.0,0.0,0.0,0.0,3170.0,0.03154574132492114
1725,South Carolina,Rock Hill,3.0,1.0,0.0,0.0,0.0,0.0,74049.0,0.005401828518953666
1726,South Carolina,South Congaree,1.0,0.0,1.0,0.0,0.0,0.0,2466.0,0.08110300081103002
1727,South Carolina,Springfield,2.0,0.0,0.0,0.0,0.0,0.0,488.0,0.4098360655737705
1728,South Carolina,Summerville,1.0,2.0,0.0,0.0,0.0,0.0,45656.0,0.006570877869283336
1729,South Carolina,Winnsboro,5.0,0.0,0.0,0.0,0.0,0.0,3197.0,0.15639662183296843
1730,South Carolina,Yemassee,0.0,0.0,1.0,0.0,0.0,0.0,825.0,0.12121212121212122
1731,South Carolina,York,2.0,0.0,0.0,0.0,0.0,0.0,8203.0,0.02438132390588809
1733,South Carolina,Benedict College,3.0,0.0,0.0,0.0,0.0,0.0,2552.0,0.11755485893416928
1734,South Carolina,Medical University of South Carolina,1.0,0.0,0.0,0.0,0.0,0.0,3454.0,0.028951939779965255
1760,South Dakota,Box Elder,1.0,0.0,0.0,0.0,0.0,0.0,6508.0,0.015365703749231713
1761,South Dakota,Brookings,1.0,0.0,1.0,0.0,0.0,0.0,24206.0,0.008262414277451871
1762,South Dakota,Flandreau,2.0,0.0,0.0,0.0,0.0,0.0,2332.0,0.08576329331046312
1763,South Dakota,Huron,1.0,0.0,0.0,0.0,0.0,0.0,13193.0,0.0075797771545516555
1764,South Dakota,Rapid City,1.0,0.0,0.0,0.0,0.0,0.0,75290.0,0.0013281976358082083
1765,South Dakota,Sioux Falls,5.0,0.0,1.0,0.0,0.0,0.0,152374.0,0.003937679656634334
1766,South Dakota,Vermillion,1.0,0.0,0.0,0.0,0.0,0.0,10804.0,0.009255831173639394
1767,South Dakota,Watertown,1.0,0.0,0.0,0.0,0.0,0.0,22323.0,0.004479684630202033
1777,Tennessee,Alcoa,1.0,2.0,0.0,0.0,0.0,0.0,10506.0,0.028555111364934323
1778,Tennessee,Algood,0.0,0.0,0.0,1.0,0.0,0.0,4517.0,0.022138587558113793
1779,Tennessee,Bartlett,3.0,1.0,0.0,0.0,0.0,0.0,59407.0,0.006733213257696904
1780,Tennessee,Brighton,1.0,0.0,0.0,0.0,0.0,0.0,2910.0,0.03436426116838488
1781,Tennessee,Chattanooga,4.0,3.0,1.0,1.0,0.0,1.0,180397.0,0.005543329434524965
1782,Tennessee,Clarksville,4.0,0.0,0.0,0.0,0.0,0.0,156264.0,0.0025597706445502485
1783,Tennessee,Cleveland,3.0,0.0,1.0,0.0,0.0,0.0,44954.0,0.008897984606486631
1784,Tennessee,Clifton,0.0,1.0,0.0,0.0,0.0,0.0,2676.0,0.03736920777279522
1785,Tennessee,Clinton,1.0,0.0,0.0,0.0,0.0,0.0,10137.0,0.009864851533984413
1786,Tennessee,Covington,0.0,0.0,0.0,1.0,0.0,0.0,8794.0,0.01137138958380714
1787,Tennessee,Crossville,1.0,0.0,0.0,0.0,0.0,0.0,11535.0,0.008669267446900737
1788,Tennessee,Dandridge,0.0,0.0,1.0,0.0,0.0,0.0,2981.0,0.03354579000335458
1789,Tennessee,Dover,0.0,1.0,0.0,0.0,0.0,0.0,1461.0,0.06844626967830253
1790,Tennessee,Dyersburg,0.0,0.0,2.0,0.0,0.0,0.0,16382.0,0.012208521548040533
1791,Tennessee,Elizabethton,2.0,0.0,1.0,0.0,0.0,0.0,13657.0,0.021966756974445337
1792,Tennessee,Franklin,0.0,2.0,2.0,0.0,0.0,0.0,80825.0,0.0049489638107021346
1793,Tennessee,Germantown,1.0,0.0,0.0,0.0,0.0,0.0,39179.0,0.002552387758748309
1794,Tennessee,Greenbrier,0.0,0.0,0.0,0.0,0.0,1.0,6899.0,0.014494854326714017
1795,Tennessee,Greeneville,2.0,0.0,0.0,1.0,0.0,0.0,14867.0,0.02017891975516244
1796,Tennessee,Hendersonville,1.0,0.0,0.0,0.0,0.0,0.0,58437.0,0.00171124458818899
1797,Tennessee,Jackson,1.0,0.0,0.0,0.0,0.0,0.0,66848.0,0.0014959310674964098
1798,Tennessee,Kingsport,2.0,0.0,0.0,0.0,0.0,0.0,50565.0,0.003955305052902205
1799,Tennessee,Knoxville,4.0,2.0,3.0,1.0,0.0,0.0,188653.0,0.00530073733256296
1800,Tennessee,Lebanon,5.0,0.0,0.0,0.0,0.0,0.0,33181.0,0.015068864711732617
1801,Tennessee,Maryville,2.0,0.0,0.0,0.0,0.0,0.0,28961.0,0.006905838886778772
1802,Tennessee,McMinnville,1.0,0.0,0.0,0.0,0.0,0.0,13668.0,0.0073163593795727245
1803,Tennessee,Memphis,3.0,0.0,3.0,0.0,0.0,0.0,652226.0,0.0009199265285345877
1804,Tennessee,Metropolitan Nashville Police Department,3.0,0.0,0.0,0.0,0.0,2.0,686492.0,0.0007283406070281955
1805,Tennessee,Millington,3.0,0.0,0.0,2.0,0.0,0.0,11016.0,0.04538852578068264
1806,Tennessee,Morristown,1.0,0.0,1.0,0.0,0.0,0.0,29859.0,0.0066981479620884824
1807,Tennessee,Mount Juliet,1.0,1.0,0.0,0.0,0.0,0.0,36397.0,0.005494958375690305
1808,Tennessee,Munford,1.0,0.0,0.0,0.0,0.0,0.0,6090.0,0.016420361247947456
1809,Tennessee,Murfreesboro,2.0,0.0,3.0,0.0,0.0,0.0,140702.0,0.003553609756790948
1810,Tennessee,Oak Ridge,2.0,0.0,1.0,0.0,0.0,0.0,26053.0,0.0115149886769278
1811,Tennessee,Pigeon Forge,1.0,0.0,0.0,0.0,0.0,0.0,6291.0,0.01589572405023049
1812,Tennessee,Ripley,0.0,1.0,0.0,0.0,0.0,0.0,7977.0,0.012536041118214866
1813,Tennessee,Sevierville,0.0,0.0,1.0,0.0,0.0,0.0,16999.0,0.005882698982293076
1814,Tennessee,Shelbyville,0.0,0.0,1.0,0.0,0.0,0.0,21708.0,0.004606596646397641
1815,Tennessee,Springfield,0.0,1.0,0.0,0.0,0.0,0.0,16896.0,0.005918560606060606
1816,Tennessee,Spring Hill,3.0,0.0,0.0,0.0,0.0,0.0,31100.0,0.009646302250803858
1817,Tennessee,Trenton,1.0,0.0,0.0,0.0,0.0,0.0,4043.0,0.02473410833539451
1818,Tennessee,Whitwell,0.0,0.0,0.0,1.0,0.0,0.0,1706.0,0.058616647127784284
1820,Tennessee,Tennessee State University,0.0,0.0,1.0,0.0,0.0,0.0,9820.0,0.010183299389002037
1821,Tennessee,Vanderbilt University,2.0,0.0,0.0,0.0,0.0,0.0,13397.0,0.014928715384041204
1851,Texas,Abilene,3.0,2.0,0.0,0.0,0.0,0.0,116805.0,0.004280638671289757
1852,Texas,Addison,0.0,0.0,0.0,0.0,0.0,1.0,15839.0,0.006313529894564051
1853,Texas,Arlington,8.0,2.0,1.0,0.0,0.0,0.0,400920.0,0.00274368951411753
1854,Texas,Austin,13.0,0.0,4.0,1.0,0.0,1.0,919709.0,0.002065870835231579
1855,Texas,Balch Springs,1.0,0.0,0.0,0.0,0.0,0.0,25565.0,0.003911597887737141
1856,Texas,Bellmead,1.0,0.0,0.0,0.0,0.0,0.0,10587.0,0.009445546424860677
1857,Texas,Blanco,1.0,0.0,0.0,0.0,0.0,0.0,2062.0,0.04849660523763337
1858,Texas,Borger,1.0,0.0,0.0,0.0,0.0,0.0,12675.0,0.007889546351084811
1859,Texas,Breckenridge,1.0,0.0,0.0,0.0,0.0,0.0,5396.0,0.018532246108228317
1860,Texas,Brenham,3.0,1.0,1.0,0.0,0.0,0.0,17116.0,0.02921243281140453
1861,Texas,Bridgeport,0.0,0.0,1.0,0.0,0.0,0.0,6691.0,0.014945449110745777
1862,Texas,Brownsville,1.0,0.0,0.0,0.0,0.0,0.0,184461.0,0.0005421200145288164
1863,Texas,Brownwood,1.0,0.0,0.0,0.0,0.0,0.0,18772.0,0.005327082889409759
1864,Texas,Burleson,1.0,0.0,0.0,0.0,0.0,0.0,37451.0,0.0026701556700755654
1865,Texas,Canyon,1.0,1.0,0.0,0.0,0.0,0.0,15608.0,0.012813941568426447
1866,Texas,Carrollton,1.0,0.0,0.0,0.0,0.0,0.0,81238.0,0.0012309510327679165
1867,Texas,Carthage,1.0,0.0,0.0,0.0,0.0,0.0,6555.0,0.015255530129672007
1868,Texas,Cedar Park,2.0,0.0,0.0,3.0,0.0,0.0,70496.0,0.007092600998638221
1869,Texas,Cisco,0.0,0.0,0.0,0.0,1.0,0.0,3789.0,0.026392187912377938
1870,Texas,Conroe,0.0,1.0,0.0,0.0,0.0,0.0,87544.0,0.001142282737823266
1871,Texas,Corpus Christi,1.0,0.0,0.0,0.0,0.0,0.0,328614.0,0.0003043083983031764
1872,Texas,Dallas,15.0,4.0,7.0,2.0,0.0,3.0,1278345.0,0.0024250104627467546
1873,Texas,Dayton,0.0,1.0,0.0,0.0,0.0,0.0,8070.0,0.012391573729863693
1874,Texas,Decatur,9.0,0.0,0.0,0.0,0.0,0.0,6826.0,0.13184881336067975
1875,Texas,Del Rio,0.0,0.0,1.0,0.0,0.0,0.0,36007.0,0.002777237759324576
1876,Texas,Denton,3.0,0.0,1.0,0.0,0.0,0.0,139262.0,0.002872283896540334
1877,Texas,DeSoto,0.0,0.0,1.0,0.0,0.0,0.0,54201.0,0.0018449844098817364
1878,Texas,Dumas,8.0,1.0,0.0,0.0,0.0,0.0,14790.0,0.060851926977687626
1879,Texas,El Campo,2.0,0.0,0.0,0.0,0.0,0.0,11764.0,0.017001020061203673
1880,Texas,Elgin,1.0,0.0,0.0,0.0,0.0,0.0,8874.0,0.01126887536623845
1881,Texas,El Paso,0.0,1.0,1.0,0.0,0.0,0.0,688442.0,0.0002905110379668876
1882,Texas,Ennis,6.0,1.0,0.0,0.0,0.0,1.0,19367.0,0.041307378530490005
1883,Texas,Ferris,1.0,0.0,0.0,0.0,0.0,0.0,2649.0,0.03775009437523594
1884,Texas,Fort Worth,18.0,2.0,5.0,1.0,0.0,0.0,884233.0,0.0029404014552725354
1885,Texas,Freeport,13.0,0.0,0.0,1.0,0.0,0.0,12185.0,0.11489536315141569
1886,Texas,Frisco,0.0,0.0,1.0,0.0,0.0,0.0,115650.0,0.000864677907479464
1887,Texas,Garland,1.0,0.0,0.0,0.0,0.0,0.0,239220.0,0.00041802524872502304
1888,Texas,Georgetown,1.0,0.0,0.0,0.0,0.0,0.0,74709.0,0.0013385268173847862
1889,Texas,Gladewater,1.0,0.0,0.0,0.0,0.0,0.0,3847.0,0.02599428125812321
1890,Texas,Graham,2.0,0.0,0.0,0.0,0.0,0.0,8656.0,0.02310536044362292
1891,Texas,Grand Prairie,3.0,0.0,0.0,1.0,0.0,0.0,135214.0,0.0029582735515553123
1892,Texas,Hamilton,1.0,0.0,0.0,0.0,0.0,0.0,2994.0,0.033400133600534405
1893,Texas,Harlingen,2.0,1.0,0.0,0.0,0.0,0.0,65525.0,0.004578405188859214
1894,Texas,Hedwig Village,1.0,0.0,0.0,0.0,0.0,0.0,2685.0,0.037243947858472994
1895,Texas,Henderson,3.0,1.0,0.0,0.0,0.0,0.0,13241.0,0.030209198701004455
1896,Texas,Highland Village,0.0,0.0,1.0,0.0,0.0,0.0,16805.0,0.005950609937518596
1897,Texas,Hillsboro,3.0,0.0,0.0,0.0,0.0,0.0,8422.0,0.03562099263832819
1898,Texas,Horseshoe Bay,0.0,1.0,0.0,0.0,0.0,0.0,3097.0,0.03228931223764934
1899,Texas,Houston,13.0,4.0,6.0,0.0,0.0,2.0,2296862.0,0.0010884415345806583
1900,Texas,Iowa Park,1.0,0.0,0.0,0.0,0.0,0.0,6352.0,0.015743073047858942
1901,Texas,Jacksonville,2.0,0.0,0.0,0.0,0.0,0.0,14960.0,0.013368983957219251
1902,Texas,Katy,2.0,0.0,0.0,0.0,0.0,0.0,14964.0,0.013365410318096765
1903,Texas,Keller,0.0,0.0,1.0,0.0,0.0,0.0,48439.0,0.0020644521976093642
1904,Texas,Kyle,1.0,0.0,1.0,0.0,0.0,0.0,46155.0,0.0043332250027082655
1905,Texas,Lampasas,1.0,0.0,0.0,0.0,0.0,0.0,7992.0,0.012512512512512512
1906,Texas,League City,2.0,0.0,0.0,0.0,0.0,0.0,106264.0,0.0018821049461717984
1907,Texas,Leander,0.0,0.0,0.0,1.0,0.0,0.0,51602.0,0.0019379093833572342
1908,Texas,Levelland,1.0,0.0,0.0,0.0,0.0,0.0,13646.0,0.007328154770628755
1909,Texas,Livingston,0.0,1.0,0.0,0.0,0.0,0.0,5128.0,0.01950078003120125
1910,Texas,Longview,2.0,0.0,0.0,0.0,0.0,1.0,79705.0,0.003763879304936955
1911,Texas,Lubbock,4.0,1.0,2.0,0.0,0.0,0.0,257372.0,0.0027197985794880563
1912,Texas,Lyford,1.0,0.0,0.0,0.0,0.0,0.0,2546.0,0.03927729772191674
1913,Texas,Manor,1.0,0.0,0.0,0.0,0.0,0.0,10102.0,0.009899029895070284
1914,Texas,Mesquite,1.0,0.0,0.0,0.0,0.0,0.0,144425.0,0.0006924009001211701
1915,Texas,Mineral Wells,0.0,2.0,0.0,0.0,0.0,0.0,14572.0,0.01372495196266813
1916,Texas,Mont Belvieu,4.0,0.0,0.0,0.0,0.0,0.0,6301.0,0.06348198698619266
1917,Texas,Nacogdoches,2.0,0.0,0.0,0.0,0.0,0.0,33703.0,0.0059341898347328136
1918,Texas,New Braunfels,2.0,1.0,0.0,1.0,0.0,0.0,68300.0,0.005856515373352855
1919,Texas,North Richland Hills,2.0,0.0,0.0,0.0,0.0,1.0,71498.0,0.00419592156423956
1920,Texas,Oak Ridge North,4.0,0.0,0.0,0.0,0.0,0.0,3143.0,0.12726694241170855
1921,Texas,Odessa,6.0,2.0,1.0,0.0,0.0,0.0,117453.0,0.007662639523894664
1922,Texas,Orange,7.0,1.0,0.0,0.0,0.0,0.0,19137.0,0.0418038355019073
1923,Texas,Palestine,2.0,0.0,0.0,0.0,0.0,0.0,18238.0,0.01096611470555982
1924,Texas,Pampa,0.0,0.0,1.0,0.0,0.0,1.0,17412.0,0.011486331265793705
1925,Texas,Pearland,1.0,0.0,1.0,0.0,0.0,0.0,117846.0,0.0016971301529114268
1926,Texas,Pflugerville,6.0,0.0,1.0,0.0,1.0,1.0,65556.0,0.013728720483250962
1927,Texas,Plainview,12.0,9.0,0.0,2.0,0.0,2.0,20569.0,0.12154212650104526
1928,Texas,Port Isabel,2.0,0.0,0.0,0.0,0.0,0.0,5064.0,0.03949447077409163
1929,Texas,Rockwall,0.0,1.0,0.0,0.0,0.0,0.0,45183.0,0.002213221786955271
1930,Texas,Rosenberg,2.0,0.0,1.0,0.0,0.0,0.0,38541.0,0.007783918424534911
1931,Texas,Rusk,2.0,0.0,0.0,0.0,0.0,0.0,5539.0,0.03610760064993681
